Namespace,Pod Name,Container Name,SP HttpGet,SP FailureThreshold,SP InitialDelaySeconds,SP PeriodSeconds,SP SuccessThreshold,SP TimeoutSeconds,LP HttpGet,LP FailureThreshold,LP InitialDelaySeconds,LP PeriodSeconds,LP SuccessThreshold,LP TimeoutSeconds,RP HttpGet,RP FailureThreshold,RP InitialDelaySeconds,RP PeriodSeconds,RP SuccessThreshold,RP TimeoutSeconds
monitoring,prometheus-prometheus-node-exporter-rclsk,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-rx6tn,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-rzb8p,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-s2qgs,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-s9dz5,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-sf4mj,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-sjkrp,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-trxhv,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-ttzds,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-v9zj8,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-vrnsd,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-z4hb9,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-z5wrs,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-zdk7c,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-zhzxc,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-zmfhl,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-prometheus-node-exporter-zw8k5,node-exporter, , , , , , ,/,3, ,10,1,1,/,3, ,10,1,1
monitoring,prometheus-pushgateway-64d6d74584-zq6dh,pushgateway, , , , , , ,/-/healthy,3,10,10,1,10,/-/ready,3,10,10,1,10
pacman-demo,bip-cbcm-mock-demo-6f4cf8f874-7qrrk,bip-cbcm-mock, , , , , , ,/app-health/bip-cbcm-mock/livez,3,45,5,1,1,/app-health/bip-cbcm-mock/readyz,3,45,5,1,1
pacman-demo,bip-cbcm-mock-demo-6f4cf8f874-7qrrk,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-demo,bip-cbcm-mock-demo-6f4cf8f874-7qrrk,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-demo,bip-pacman-legacy-demo-8c8b79db4-2nkc8,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-demo,bip-pacman-legacy-demo-8c8b79db4-2nkc8,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-demo,bip-pacman-legacy-demo-8c8b79db4-2nkc8,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-demo,bip-pacman-legacy-demo-8c8b79db4-7xsd7,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-demo,bip-pacman-legacy-demo-8c8b79db4-7xsd7,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-demo,bip-pacman-legacy-demo-8c8b79db4-7xsd7,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-ivv,bip-cbcm-mock-ivv-75b4b765cc-p8vl6,bip-cbcm-mock, , , , , , ,/app-health/bip-cbcm-mock/livez,3,45,5,1,1,/app-health/bip-cbcm-mock/readyz,3,45,5,1,1
pacman-ivv,bip-cbcm-mock-ivv-75b4b765cc-p8vl6,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-ivv,bip-cbcm-mock-ivv-75b4b765cc-p8vl6,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-ivv,bip-pacman-legacy-ivv-658bf98679-fd7rc,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-ivv,bip-pacman-legacy-ivv-658bf98679-fd7rc,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-ivv,bip-pacman-legacy-ivv-658bf98679-fd7rc,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-ivv,bip-pacman-legacy-ivv-658bf98679-jdlr4,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-ivv,bip-pacman-legacy-ivv-658bf98679-jdlr4,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-ivv,bip-pacman-legacy-ivv-658bf98679-jdlr4,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-ivv,tiller-deploy-6cd8c44858-mgl68,tiller, , , , , , ,/liveness,3,1,10,1,1,/readiness,3,1,10,1,1
pacman-pat,bip-cbcm-mock-pat-85bf65bb76-kcs7n,bip-cbcm-mock, , , , , , ,/app-health/bip-cbcm-mock/livez,3,45,5,1,1,/app-health/bip-cbcm-mock/readyz,3,45,5,1,1
pacman-pat,bip-cbcm-mock-pat-85bf65bb76-kcs7n,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-pat,bip-cbcm-mock-pat-85bf65bb76-kcs7n,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-pat,bip-pacman-legacy-pat-6ddf564b85-ks5mk,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-pat,bip-pacman-legacy-pat-6ddf564b85-ks5mk,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-pat,bip-pacman-legacy-pat-6ddf564b85-ks5mk,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-pat,bip-pacman-legacy-pat-6ddf564b85-s9p2v,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-pat,bip-pacman-legacy-pat-6ddf564b85-s9p2v,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-pat,bip-pacman-legacy-pat-6ddf564b85-s9p2v,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-pdt,bip-cbcm-mock-pdt-56df8467c4-xz5nj,bip-cbcm-mock, , , , , , ,/app-health/bip-cbcm-mock/livez,3,45,5,1,1,/app-health/bip-cbcm-mock/readyz,3,45,5,1,1
pacman-pdt,bip-cbcm-mock-pdt-56df8467c4-xz5nj,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-pdt,bip-cbcm-mock-pdt-56df8467c4-xz5nj,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-pdt,bip-pacman-legacy-pdt-7744c64bbd-lphff,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-pdt,bip-pacman-legacy-pdt-7744c64bbd-lphff,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-pdt,bip-pacman-legacy-pdt-7744c64bbd-lphff,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-pdt,bip-pacman-legacy-pdt-7744c64bbd-rnx5x,bip-pacman-legacy, , , , , , ,/app-health/bip-pacman-legacy/livez,3,120,5,1,10,/app-health/bip-pacman-legacy/readyz,5,120,5,1,10
pacman-pdt,bip-pacman-legacy-pdt-7744c64bbd-rnx5x,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-pdt,bip-pacman-legacy-pdt-7744c64bbd-rnx5x,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pacman-uat,bip-cbcm-mock-uat-65fcfc8d5-5bplg,bip-cbcm-mock, , , , , , ,/app-health/bip-cbcm-mock/livez,3,45,5,1,1,/app-health/bip-cbcm-mock/readyz,3,45,5,1,1
pacman-uat,bip-cbcm-mock-uat-65fcfc8d5-5bplg,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pacman-uat,bip-cbcm-mock-uat-65fcfc8d5-5bplg,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pension-automation-ivv,tiller-deploy-6cf59f5d79-g4h8h,tiller, , , , , , ,/liveness,3,1,10,1,1,/readiness,3,1,10,1,1
pension-automation-uat,bip-claim-automator-uat-6968b88747-dqfng,bip-claim-automator, , , , , , ,/app-health/bip-claim-automator/livez,12,180,10,1,5,/app-health/bip-claim-automator/readyz,12,180,10,1,5
pension-automation-uat,bip-claim-automator-uat-6968b88747-dqfng,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pension-automation-uat,bip-claim-automator-uat-6968b88747-dqfng,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pension-automation-uat,bip-classifier-uat-7475b55d96-mpf74,bip-classifier, , , , , , , , , , , , ,/app-health/bip-classifier/readyz,6,120,5,1,1
pension-automation-uat,bip-classifier-uat-7475b55d96-mpf74,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pension-automation-uat,bip-classifier-uat-7475b55d96-mpf74,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pension-automation-uat,bip-classifier-uat-7475b55d96-mtcrb,bip-classifier, , , , , , , , , , , , ,/app-health/bip-classifier/readyz,6,120,5,1,1
pension-automation-uat,bip-classifier-uat-7475b55d96-mtcrb,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pension-automation-uat,bip-classifier-uat-7475b55d96-mtcrb,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pension-automation-uat,bip-dashboards-uat-76cfd965df-wtzjg,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pension-automation-uat,bip-dashboards-uat-76cfd965df-wtzjg,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pension-automation-uat,bip-event-injector-uat-74cfc4b7bd-gjv52,bip-event-injector, , , , , , , , , , , , ,/app-health/bip-event-injector/readyz,6,120,5,1,1
pension-automation-uat,bip-event-injector-uat-74cfc4b7bd-gjv52,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pension-automation-uat,bip-event-injector-uat-74cfc4b7bd-gjv52,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
proxy,forward-proxy-7c4dff9c5b-6rptt,forward-proxy, , , , , , ,/server-status,3, ,10,1,1,/server-status,3, ,10,1,1
proxy,forward-proxy-7c4dff9c5b-7t9ff,forward-proxy, , , , , , ,/server-status,3, ,10,1,1,/server-status,3, ,10,1,1
pur-ivv,bip-pur-ivv-7d6f8748b9-g9zc8,bip-pur, , , , , , ,/app-health/bip-pur/livez,6,45,5,1,1,/app-health/bip-pur/readyz,6,45,5,1,1
pur-ivv,bip-pur-ivv-7d6f8748b9-g9zc8,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pur-ivv,bip-pur-ivv-7d6f8748b9-g9zc8,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pur-ivv,bip-pur-ui-ivv-7778cbbd56-2hpsv,jaeger-agent, , , , , , ,/,5,5,15,1,1,/,3,1,10,1,1
pur-ivv,stage-pur-jenkins-548667559c-79rbk,stage-pur-jenkins, , , , , , ,/login,10,90,10,1,5,/login,3,60,10,1,5
pur-ivv,tiller-deploy-cfd7c67f7-4gtqd,tiller, , , , , , ,/liveness,3,1,10,1,1,/readiness,3,1,10,1,1
pur-pat,bip-pur-pat-59cc946cc4-5vqwq,bip-pur, , , , , , ,/app-health/bip-pur/livez,6,45,5,1,1,/app-health/bip-pur/readyz,6,45,5,1,1
pur-pat,bip-pur-pat-59cc946cc4-5vqwq,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pur-pat,bip-pur-pat-59cc946cc4-5vqwq,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pur-pat,bip-pur-ui-pat-67677dcbdc-rkgcx,jaeger-agent, , , , , , ,/,5,5,15,1,1,/,3,1,10,1,1
pur-uat,bip-pur-uat-676786bc55-w95m9,bip-pur, , , , , , ,/app-health/bip-pur/livez,6,45,5,1,1,/app-health/bip-pur/readyz,6,45,5,1,1
pur-uat,bip-pur-uat-676786bc55-w95m9,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
pur-uat,bip-pur-uat-676786bc55-w95m9,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
pur-uat,bip-pur-ui-uat-54fbf47f7d-j7m57,jaeger-agent, , , , , , ,/,5,5,15,1,1,/,3,1,10,1,1
ronab-ivv,tiller-deploy-d86746579-bf2jn,tiller, , , , , , ,/liveness,3,1,10,1,1,/readiness,3,1,10,1,1
rrc-demo,bip-rrc-email-service-demo-849667889f-hdp68,bip-rrc-email-service, , , , , , ,/app-health/bip-rrc-email-service/livez,3,45,5,1,1,/app-health/bip-rrc-email-service/readyz,3,45,5,1,1
rrc-demo,bip-rrc-email-service-demo-849667889f-hdp68,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-demo,bip-rrc-email-service-demo-849667889f-hdp68,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-demo,bip-rrc-service-demo-65769fcb88-m794r,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
rrc-demo,bip-rrc-service-demo-65769fcb88-m794r,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-demo,bip-rrc-service-demo-65769fcb88-m794r,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-demo,bip-rrc-service-demo-65769fcb88-vrz6t,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
rrc-demo,bip-rrc-service-demo-65769fcb88-vrz6t,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-demo,bip-rrc-service-demo-65769fcb88-vrz6t,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-demo,bip-rrc-sync-demo-587f874dcb-wz4h9,bip-rrc-sync, , , , , , ,/app-health/bip-rrc-sync/livez,3,65,5,1,1,/app-health/bip-rrc-sync/readyz,3,65,5,1,1
rrc-demo,bip-rrc-sync-demo-587f874dcb-wz4h9,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-demo,bip-rrc-sync-demo-587f874dcb-wz4h9,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-demo,bip-rrc-ui-demo-5945f7b969-dhcwt,bip-rrc-ui, , , , , , ,/app-health/bip-rrc-ui/livez,3,70,5,1,1,/app-health/bip-rrc-ui/readyz,3,70,5,1,1
rrc-demo,bip-rrc-ui-demo-5945f7b969-dhcwt,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-demo,bip-rrc-ui-demo-5945f7b969-dhcwt,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-demo,bip-vefs-rrc-demo-68d7b4dc45-n4k7w,bip-vefs-rrc, , , , , , ,/app-health/bip-vefs-rrc/livez,6,90,5,1,60,/app-health/bip-vefs-rrc/readyz,6,90,5,1,60
rrc-demo,bip-vefs-rrc-demo-68d7b4dc45-n4k7w,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-demo,bip-vefs-rrc-demo-68d7b4dc45-n4k7w,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,bip-rrc-email-service-ivv-6bdc6f84f8-75nxr,bip-rrc-email-service, , , , , , ,/app-health/bip-rrc-email-service/livez,3,45,5,1,1,/app-health/bip-rrc-email-service/readyz,3,45,5,1,1
rrc-ivv,bip-rrc-email-service-ivv-6bdc6f84f8-75nxr,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-ivv,bip-rrc-email-service-ivv-6bdc6f84f8-75nxr,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,bip-rrc-service-ivv-bfcd8bcc4-48rnx,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
rrc-ivv,bip-rrc-service-ivv-bfcd8bcc4-48rnx,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-ivv,bip-rrc-service-ivv-bfcd8bcc4-48rnx,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,bip-rrc-service-ivv-bfcd8bcc4-l5r6f,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
rrc-ivv,bip-rrc-service-ivv-bfcd8bcc4-l5r6f,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-ivv,bip-rrc-service-ivv-bfcd8bcc4-l5r6f,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,bip-rrc-sync-ivv-849d4c9bf-x2nrl,bip-rrc-sync, , , , , , ,/app-health/bip-rrc-sync/livez,3,65,5,1,1,/app-health/bip-rrc-sync/readyz,3,65,5,1,1
rrc-ivv,bip-rrc-sync-ivv-849d4c9bf-x2nrl,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-ivv,bip-rrc-sync-ivv-849d4c9bf-x2nrl,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,bip-rrc-ui-ivv-ddc45b66b-c8krz,bip-rrc-ui, , , , , , ,/app-health/bip-rrc-ui/livez,3,70,5,1,1,/app-health/bip-rrc-ui/readyz,3,70,5,1,1
rrc-ivv,bip-rrc-ui-ivv-ddc45b66b-c8krz,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-ivv,bip-rrc-ui-ivv-ddc45b66b-c8krz,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,bip-vefs-rrc-ivv-584d7f65dc-p6vlc,bip-vefs-rrc, , , , , , ,/app-health/bip-vefs-rrc/livez,6,90,5,1,60,/app-health/bip-vefs-rrc/readyz,6,90,5,1,60
rrc-ivv,bip-vefs-rrc-ivv-584d7f65dc-p6vlc,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-ivv,bip-vefs-rrc-ivv-584d7f65dc-p6vlc,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-ivv,tiller-deploy-7bdcf5876c-xz4tt,tiller, , , , , , ,/liveness,3,1,10,1,1,/readiness,3,1,10,1,1
rrc-pat,bip-rrc-email-service-pat-69cd5fbd5d-wd48r,bip-rrc-email-service, , , , , , ,/app-health/bip-rrc-email-service/livez,3,45,5,1,1,/app-health/bip-rrc-email-service/readyz,3,45,5,1,1
rrc-pat,bip-rrc-email-service-pat-69cd5fbd5d-wd48r,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pat,bip-rrc-email-service-pat-69cd5fbd5d-wd48r,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pat,bip-rrc-service-pat-78ccd9dcbb-h5v8d,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
rrc-pat,bip-rrc-service-pat-78ccd9dcbb-h5v8d,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pat,bip-rrc-service-pat-78ccd9dcbb-h5v8d,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pat,bip-rrc-service-pat-78ccd9dcbb-qqlln,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
rrc-pat,bip-rrc-service-pat-78ccd9dcbb-qqlln,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pat,bip-rrc-service-pat-78ccd9dcbb-qqlln,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pat,bip-rrc-sync-pat-5bb7b45965-c55j8,bip-rrc-sync, , , , , , ,/app-health/bip-rrc-sync/livez,3,65,5,1,1,/app-health/bip-rrc-sync/readyz,3,65,5,1,1
rrc-pat,bip-rrc-sync-pat-5bb7b45965-c55j8,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pat,bip-rrc-sync-pat-5bb7b45965-c55j8,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pat,bip-rrc-ui-pat-5f76cdb778-92trp,bip-rrc-ui, , , , , , ,/app-health/bip-rrc-ui/livez,3,70,5,1,1,/app-health/bip-rrc-ui/readyz,3,70,5,1,1
rrc-pat,bip-rrc-ui-pat-5f76cdb778-92trp,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pat,bip-rrc-ui-pat-5f76cdb778-92trp,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pat,bip-vefs-rrc-pat-5b9f687c6f-gwftd,bip-vefs-rrc, , , , , , ,/app-health/bip-vefs-rrc/livez,6,90,5,1,60,/app-health/bip-vefs-rrc/readyz,6,90,5,1,60
rrc-pat,bip-vefs-rrc-pat-5b9f687c6f-gwftd,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pat,bip-vefs-rrc-pat-5b9f687c6f-gwftd,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pdt,bip-rrc-email-service-pdt-5949df5c78-xs5xl,bip-rrc-email-service, , , , , , ,actuator/info,3,45,5,1,1,actuator/health,3,45,5,1,1
rrc-pdt,bip-rrc-email-service-pdt-6777dc9d84-c4qmf,bip-rrc-email-service, , , , , , ,/app-health/bip-rrc-email-service/livez,3,45,5,1,1,/app-health/bip-rrc-email-service/readyz,3,45,5,1,1
rrc-pdt,bip-rrc-email-service-pdt-6777dc9d84-c4qmf,jaeger-agent, , , , , , ,/app-health/jaeger-agent/livez,5,5,15,1,1,/app-health/jaeger-agent/readyz,3,1,10,1,1
rrc-pdt,bip-rrc-email-service-pdt-6777dc9d84-c4qmf,istio-proxy,/healthz/ready,600, ,1,1,3, , , , , , ,/healthz/ready,4, ,15,1,3
rrc-pdt,bip-rrc-service-pdt-65d6dbf7c6-cf8wg,bip-rrc-service, , , , , , ,/app-health/bip-rrc-service/livez,3,80,20,1,1,/app-health/bip-rrc-service/readyz,3,10,8,1,1
